0.994690225008728,-1
0.994690225008728,-5
0.994690225008728,0
0.994690225008728,-3
0.994690225008728,-3
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-4
0.994690225008728,-4
0.994690225008728,0
0.994690225008728,-4
0.994690225008728,-4
0.994690225008728,-3
0.994690225008728,0
0.994690225008728,-5
0.994690225008728,0
0.994690225008728,-1
0.994690225008728,-5
0.994690225008728,-5
0.994690225008728,-5
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-3
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-5
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-2
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-3
0.994690225008728,-2
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-2
0.994690225008728,-2
0.994690225008728,-5
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-3
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-1
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,0
0.994690225008728,-5
0.994690225008728,0
0.994690225008728,0
1.653102323926478,-7
1.0,1
1.0,0
1.0,0
1.0,-1
1.0,-1
1.0,0
1.0,0
1.0,-1
1.0,-1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,1
1.0,-1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,-2
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,1
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,-1
1.0,0
1.0,0
